sourceFile,unitId,text,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_0ddafefde0,네 / 트워크 / 10/100/1000 Mbps / Dual Port 10/100/1000 M,,메 / 모리 / DDR3 4GB 1600Hz / DDR3 2GB×3EA,"[""regex_identifier""]","[{""kw"": ""Port 10"", ""label"": ""VLAN/포트 정보"", ""track"": ""regex"", ""group"": ""vlan_port"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_93cafa8ac8,Password : ******,,Username : manager,"[""regex_identifier""]","[{""kw"": ""Password : ******"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_93cafa8ac8,Password : ******,,: admin,"[""regex_identifier""]","[{""kw"": ""Password : ******"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_d1329cbaf7,Server 고장진단 NM02 Server 이벤트 진단 1. HP Insight Diagnostics (Integrated Management Log) - (ID : sysadmin) 2. HP Smart Storage Administrator (Array Controller),,279,"[""regex_identifier""]","[{""kw"": ""ID : sysadmin"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_c14e96e1ee,Server 고장진단 NM02 6. SMU (Storage Management Utility) - Storage Array 하드웨어 및 표시상태 진단 - ID : manage PW : !manage,,282,"[""regex_identifier""]","[{""kw"": ""ID : manage"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,2,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_4fba970c59,소(☎ 032-718-2666 / )에서 담당한 / 다.,,"완정S/S는 한전계양 / S/S 경삼D/L / 을 통해 수전받으며, 경삼D/L 급전제어 / 는 신부평급전분","[""regex_identifier""]","[{""kw"": ""032-718-2666"", ""label"": ""전화번호"", ""track"": ""regex"", ""group"": ""phone"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_ccaac68a3f,- / RDBMS : Oracle 11.2.0.4 / .0 (Sun Microsystems),,"하고 있으며, 인천2호선에 / 적용된 사양은 아래와 같 / 다.","[""regex_identifier""]","[{""kw"": ""11.2.0.4"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_3da178c115,User ID : ora / cle,,MMC Account,"[""regex_identifier""]","[{""kw"": ""ID : ora"", ""label"": ""계정 후보"", ""track"": ""regex"", ""group"": ""account_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력계통 장애조치 매뉴얼(Rev.2.0).md,2호선_전력계통_장애조치_매뉴얼(Re_7c13986581,Password : ysc / ada00,,User ID : ora / cle,"[""regex_identifier""]","[{""kw"": ""Password : ysc"", ""label"": ""비밀번호 후보"", ""track"": ""regex"", ""group"": ""password_like"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력관제 검사표준매뉴얼(260408).md,2호선_전력관제_검사표준매뉴얼(260_8a9587eb94,예) FEGA / TE 8948 21744 / 0 17:55:40 / pts/te / 0:00 / grepfep,,$ kill –9 4 / 518 (실행되어 있 / 는 프로그램 / 숫자 4자 / 리) ↵ / ⇐ 해당 프,"[""regex_identifier""]","[{""kw"": ""17:55:40"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 전력관제 검사표준매뉴얼(260408).md,2호선_전력관제_검사표준매뉴얼(260_d2dc3504af,FEGA / TE 4518 21744 / 0 17:20:40 / pts/te / 0:00 / FEPMain.exe,,예) FEGA / TE 8948 21744 / 0 17:55:40 / pts/te / 0:00 / grepfep,"[""regex_identifier""]","[{""kw"": ""17:20:40"", ""label"": ""정밀 시각"", ""track"": ""regex"", ""group"": ""datetime_precise"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_6431025d36,"IP 주 / 소 : 10.206.1. / 250, 서브넷마스크 : 2 / 55.255.248.0 / , 게이트웨 / 이 : 10.206.1. / 254",,* 노트북 / 이더넷 설 / 정,"[""regex_identifier""]","[{""kw"": ""55.255.248.0"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_717826581c,(XX : / 지상안테나 / 번호로 15번 안테나에 / ping 테스 / 트 시 ping 1 / 0.206.2.15 – / t 입력,,* PING / 테스트방법 / : 윈도우 시작메뉴에서 / CMD창을 / 열고 ping / 10.206.2.XX / -t 입력,"[""regex_identifier""]","[{""kw"": ""0.206.2.15"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_606777941c,"IP 주 / 소 / : 10.206.1. / 250, 서브넷마스크 : 255.255.2 / 48.0, 게이트웨 / 이 : 10.206.1.25 / 4",,* 노트북 / 이더넷 설 / 정,"[""regex_identifier""]","[{""kw"": ""10.206.1.25"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_3e6f10e3f5,(XX : / 지상안테나 / 번호로 15번 안테나에 ping 테 / 스트 시 ping / 10.206.2.15 –t / 입력),,* PING / 테스트방법 / : 윈도우 시작메뉴에서 CMD / 창을 열고 ping / 10.206.2.XX -t / 입력,"[""regex_identifier""]","[{""kw"": ""10.206.2.15"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_3df492f72f,"IP 주소 / : 10.206.1.25 / 0, 서브넷마스크 : / 255.255. / 248.0, 게이트웨이 : / 10.206.7.",,* 노트북 / 이더넷 설정,"[""regex_identifier""]","[{""kw"": ""10.206.1.25"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_d88f5878f9,"(Ex : 1 / 6 / 편성의 경우 / \\10.206.1.116입력 / , 10.206 / .1.1차량편성)",,② 노트북 / 실행창에 접속 / 하고자 하는 차상저 / 장장치 / ip를 입력하고 엔터 / 를 누른,"[""regex_identifier""]","[{""kw"": ""10.206.1.116"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_359b76a28d,- IEEE S / td 1188-2005( / 밀폐형 축 / 전지 유지보 / 수 기준),,◯ 출처,"[""regex_identifier""]","[{""kw"": ""1188-2005"", ""label"": ""대표번호"", ""track"": ""regex"", ""group"": ""phone_repr"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_714b36f115,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,,◯ / 집수정 / 카메라 위치 ◯ / 분 / 기기 / 카메라 위치,"[""regex_identifier""]","[{""kw"": ""6K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""0K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_9240767669,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,"[""regex_identifier""]","[{""kw"": ""18K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_a1bf3d5913,- 모래내 / ∼만수(25K150 상선출입) / - / 모래내 / ∼만수(00K150 상선,,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,"[""regex_identifier""]","[{""kw"": ""25K150"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K150"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_5e286cc205,- 만수∼ / 남동구청(26K340 하선출입) / - / 만수∼ / 남동구청(00K340 하,,- 모래내 / ∼만수(25K150 상선출입) / - / 모래내 / ∼만수(00K150 상선,"[""regex_identifier""]","[{""kw"": ""26K340"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K340"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_714b36f115,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,,◯ / 집수정 / 카메라 위치 ◯ / 분 / 기기 / 카메라 위치,"[""regex_identifier""]","[{""kw"": ""6K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""0K535"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_9240767669,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,,- 독정∼ / 검암(6K535 하선출입) / - / 독정∼ / 검암(0K535 하선출,"[""regex_identifier""]","[{""kw"": ""18K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""00K519"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_b48ffeaccb,- 모래내 / ∼만수(25K150 상선출입) / - / 인천시 / 청∼석천(23K070 상,,- 가재울 / ∼주안산단(18K519 하선출입) / - / 가재울 / ∼주안산단(00K519,"[""regex_identifier""]","[{""kw"": ""25K150"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}, {""kw"": ""23K070"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 정보통신설비 검사표준매뉴얼(202507_Rev5.3).md,2호선_정보통신설비_검사표준매뉴얼(2_44ec1d5d1f,- 만수∼ / 남동구청(26K340 하선출입),,- 모래내 / ∼만수(25K150 상선출입) / - / 인천시 / 청∼석천(23K070 상,"[""regex_identifier""]","[{""kw"": ""26K340"", ""label"": ""정밀 위치(키로정)"", ""track"": ""regex"", ""group"": ""coord"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 검사표준매뉴얼(260408).md,2호선_통신관제_검사표준매뉴얼(260_6418c025df,"(IP / : / 10.203.200.11, 10 / .203",,❍ 웹페 / 이지에서 인터페이 / 스,"[""regex_identifier""]","[{""kw"": ""10.203.200.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 검사표준매뉴얼(260408).md,2호선_통신관제_검사표준매뉴얼(260_6418c025df,"(IP / : / 10.203.200.11, 10 / .203",,❍ 웹페 / 이지에서 인터페이 / 스,"[""regex_identifier""]","[{""kw"": ""10.203.200.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 검사표준매뉴얼(260408).md,2호선_통신관제_검사표준매뉴얼(260_f76c0ed461,원격데스크톱 연결(10.203.200.3),,기록,"[""regex_identifier""]","[{""kw"": ""10.203.200.3"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,1,1,false,,
2호선 통신관제 검사표준매뉴얼(260408).md,2호선_통신관제_검사표준매뉴얼(260_8bc039f395,접속한다.(http://10.203.250.24:8080/MWTS/mwts/recMain.do),,바탕화면에 있는 ‘2호선 관제직통전화 녹취 시스템 접속’,"[""regex_identifier""]","[{""kw"": ""10.203.250.24"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_d87f40f1a9,- 10.203.200.1 / 2 인터페이스 유닛 (랙 장착 2대의 인터페이스 유닛중 아래 / 쪽) 의,,- 통화 시험 실 / 시,"[""regex_identifier""]","[{""kw"": ""10.203.200.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_312972ee4e,트 (10.205.200.13),,화상설비 Ping 테스,"[""regex_identifier""]","[{""kw"": ""10.205.200.13"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_3f022dfeed,(10.203.200.12) 의 fxs 포트 및 섀시 장애,,점검할 수 있다.,"[""regex_identifier""]","[{""kw"": ""10.203.200.12"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_5f313f1b99,1 / TTC 1 서버 / 10.207.10.21,,N / o / 서버명 / IP USE / R ID PASS / W,"[""regex_identifier""]","[{""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_244d6247df,2 / TTC 2 서버 / 10.207.10.22,,1 / TTC 1 서버 / 10.207.10.21,"[""regex_identifier""]","[{""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_25f82b2633,3 / TTC 가상 IP / 10.207.10.1 / - / -,,2 / TTC 2 서버 / 10.207.10.22,"[""regex_identifier""]","[{""kw"": ""10.207.10.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_3700f432e7,4 / CCU 1 서버 / 10.207.10.3,,3 / TTC 가상 IP / 10.207.10.1 / - / -,"[""regex_identifier""]","[{""kw"": ""10.207.10.3"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_83cb9514f5,5 / CCU 2 서버 / 10.207.10.4,,4 / CCU 1 서버 / 10.207.10.3,"[""regex_identifier""]","[{""kw"": ""10.207.10.4"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_62ca7620f7,6 / 운영 / 자장치-종합관제 / 10.207.10.31 / - / -,,5 / CCU 2 서버 / 10.207.10.4,"[""regex_identifier""]","[{""kw"": ""10.207.10.31"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,1,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_c13d949d31,7 / 운영 / 자장치-통신관제 / 10.207.10.32 / X / X,,6 / 운영 / 자장치-종합관제 / 10.207.10.31 / - / -,"[""regex_identifier""]","[{""kw"": ""10.207.10.32"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,2,1,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_5077dcae8e,8 / 기계실 예비 / 10.207.10.33-99 / X / X,,7 / 운영 / 자장치-통신관제 / 10.207.10.32 / X / X,"[""regex_identifier""]","[{""kw"": ""10.207.10.33"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_96d6b8eb3f,- 10.207.10.1 에 접속하 / 여 SQLPLUS / 를 통해서,, / ORACLE 가동상태 확인,"[""regex_identifier""]","[{""kw"": ""10.207.10.1"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_95ed32f2dc,- TTC1(10.207.10.21) : 1 / 72.16.65.40:5 / 2014 <->,, / ATS와 통신 상태 확인,"[""regex_identifier""]","[{""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""72.16.65.40"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_919c6dbaf9,- TTC2(10.207.10.22) : 1 / 72.16.65.41:5 / 2014 <->,,- TTC1(10.207.10.21) : 1 / 72.16.65.40:5 / 2014 <->,"[""regex_identifier""]","[{""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}, {""kw"": ""72.16.65.41"", ""label"": ""IP 주소"", ""track"": ""regex"", ""group"": ""ip_any"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,2,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_7f504bee02,- CCU1(10.207.10.3)을 / 원격 접속하여 / TTC_IRTC,, / 자동방송과의 연결상태 / 확인,"[""regex_identifier""]","[{""kw"": ""10.207.10.3"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,1,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_5ef4fa9d1d,SRS1 : 172.16.64.8:52015,,접속되는지 확인한다.,"[""regex_identifier""]","[{""kw"": ""172.16.64.8"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_3584b77bde,SRS2 : 172.16.64.11:52015,,SRS1 : 172.16.64.8:52015,"[""regex_identifier""]","[{""kw"": ""172.16.64.11"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_b085f942b7,10.207.10.21 / 0. 필요시 TTC 서 / 버 재가동,,범위 / 증상 / 원인 / 대상 / 조치방 / 법,"[""regex_identifier""]","[{""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_3b34a86463,10.207.10.22 / 1. 신호관련 PG / 재가동,,신호수신 / 장애,"[""regex_identifier""]","[{""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_b085f942b7,10.207.10.21 / 0. 필요시 TTC 서 / 버 재가동,,10.207.10.22 / 1. 신호관련 PG / 재가동,"[""regex_identifier""]","[{""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_9968172955,10.207.10.22 / 1. 오라클 재가동,,10.207.10.21 / 0. 필요시 TTC 서 / 버 재가동,"[""regex_identifier""]","[{""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_bd0fcb4d1b,10.207.10.3 / 2. 신호관련 PG / 재가동,,DB 장애,"[""regex_identifier""]","[{""kw"": ""10.207.10.3"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_d342f6b8bf,10.207.10.4 / 3. 송신프로그램 / 재가동,,표시기 / 전역사 / 동작않됨,"[""regex_identifier""]","[{""kw"": ""10.207.10.4"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_b085f942b7,10.207.10.21 / 0. 필요시 TTC 서 / 버 재가동,,방 송,"[""regex_identifier""]","[{""kw"": ""10.207.10.21"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_9968172955,10.207.10.22 / 1. 오라클 재가동,,10.207.10.21 / 0. 필요시 TTC 서 / 버 재가동,"[""regex_identifier""]","[{""kw"": ""10.207.10.22"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_bd0fcb4d1b,10.207.10.3 / 2. 신호관련 PG / 재가동,,H/W 장애,"[""regex_identifier""]","[{""kw"": ""10.207.10.3"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,1,0,1,false,,
2호선 통신관제 장애조치매뉴얼 (260408).md,2호선_통신관제_장애조치매뉴얼_(26_d342f6b8bf,10.207.10.4 / 3. 송신프로그램 / 재가동,,10.207.10.3 / 2. 신호관련 PG / 재가동,"[""regex_identifier""]","[{""kw"": ""10.207.10.4"", ""label"": ""내부 IP 주소"", ""track"": ""regex"", ""group"": ""ip"", ""role"": ""regex_identifier""}]",true,,0.0,low,0,0,0,0,1,false,,
