sourceFile,unitId,text,headingPath,precedingText,candidateType,candidateReason,regexOnly,suggestedGrade,priorityScore,priorityBand,strongKeywordCount,ambiguousActionCount,anchorKeywordCount,weakKeywordCount,regexIdentifierCount,noiseFlag,userGrade,memo
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_5ef1b5123b,③ / 트립차단기 2차측 전력계통 이상유무 확인 요청 / 연락 수전,,열차관제 통보 및 파트장 승인후 해 / 당차단 / 기 순차,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_d324f46bfc,③ / 트립차단기 2차측 전력계통 이 / 상유무 확인 요청 / 연락 수전,,열 / 차관제 통보 및 파트장 승인,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_ee71554284,③ / 트립차단기 2차측 전력계통 / 이상유무 / 확인 요청 / 연락 수전,,해당차단기 순차,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_18cd0549a1,③ / 트립차단기 2차측 전력계통 / 이상유무 확인 요청 / 연락 수전,,열차관제 통보 및 파트장 승인후 / 해당차단기 순차,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_18cd0549a1,③ / 트립차단기 2차측 전력계통 / 이상유무 확인 요청 / 연락 수전,,열차관제 통보 및 파트장 승인후 / 해당차단기 순차 / 투입,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_18cd0549a1,③ / 트립차단기 2차측 전력계통 / 이상유무 확인 요청 / 연락 수전,,열차관제 통보 및 파트장 승인후 / 해당차단기 순,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_86c147e0a4,③ / 트립차단기 2차측 전력계통 이상유 / 무 확인 요청 / 연락 수전,,해당차단기 순,"[""ai_procedural_sensitive""]","[{""kw"": ""연락수전"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 정보통신설비 검사표준매뉴얼(202507_Rev13).md,1호선_정보통신설비_검사표준매뉴얼(2_47e0995e48,자동절체 / 가 / 불가하여 장시간 / 축전지 공급모드로 운영되어 전원공급이 차단될 수 / 있음(주의),,◯ 평소 Ma / nu / al 모드로 설정 / 시 A계 상용전원 입력 차단될 경우 B계 예비전원 / 으로,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""축전지"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""전원"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""운영"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 정보통신설비 검사표준매뉴얼(202507_Rev13).md,1호선_정보통신설비_검사표준매뉴얼(2_79a0a79e58,자동절체가 불가하여 장시간 축전지 공급모드로 운영 돼 전원공급이 차단될 수 있음(주의),,상용전원 입력 차단될 경우 B계 예비전원으로,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""절체"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""축전지"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""전원"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""운영"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
2호선 신호관제 장애조치매뉴얼 (260408).md,2호선_신호관제_장애조치매뉴얼_(26_63dae1b0b6,DM03 HP Network Switch 설정 7. 네트워크 스위치 설정파일 로딩 CLI(Command Line) 창에 'copy xmodem startup- 하이퍼터미널 전송 탭 중 파일받기 선택 config pc' 타이핑 후 엔터 y 타이핑 후 엔터 저장할 폴더 및 ‘Xmodem' 선택 후 받기 선택 설정 파일 송신 중 재부팅 후 로딩완료,,설정 파일 수신 완료 / 설정 파일 수신 중,"[""ai_procedural_sensitive""]","[{""kw"": ""설정파일"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재부팅"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""부팅"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""네트워크"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""스위치"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""완료"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,7.2,high,1,2,2,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_3e753c0dfa,"52D1,2,(3)반 50/51 / , 52H1,2,(3)반 27 / H 계전기 및 / 트립 차단기 / 제어금지",,① / Event 확인 / 장애차단기,"[""ai_procedural_sensitive""]","[{""kw"": ""제어금지"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""차단"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""트립"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""제어"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""차단기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""계전기"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",false,C,7.0,high,1,3,2,0,0,false,,
1호선 통신관제 장애조치매뉴얼 (260408).md,1호선_통신관제_장애조치매뉴얼_(26_2c46a74111,관제전화 DCU 카드 원격 리셋조치 03,,장과 동일),"[""ai_procedural_sensitive""]","[{""kw"": ""원격 리셋"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""조치"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""리셋"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""관제"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""카드"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",false,C,7.0,high,1,2,2,0,0,false,,
2호선 기계관제 장애조치매뉴얼.md,2호선_기계관제_장애조치매뉴얼_c069f5c7bd,"▪ / 다만 인터록 해제의 경우 관제 원격제어로 할 / 수 없고 반드시 / 종합제어반, / 역무실조작반,",,와의 연계나 관제 원격제어 등에는 큰 영향을 / 끼치지 않는다.,"[""ai_procedural_sensitive""]","[{""kw"": ""인터록 해제"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""원격제어"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""제어"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""제어반"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""인터록"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""관제"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}]",false,C,7.0,high,1,2,3,0,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_0df01863e6,③ / 자동재투입 실패시 계 / 전기 동작된 변전 / 소부터 순차투입,,② / 자동재투입 여부확인 / : 자동재투입 성공 / 시 상황종료 / NO LTD,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 재투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""순차 투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""동작"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,6.2,high,2,1,0,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_14979d4567,③ / 자동재투입 실패시 계 / 전기 동작된 변전소부 / 터 순차투입,,② / 자동재투입 여부확인 / : 자동재투입 성공시 / 상황종료,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 재투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""순차 투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""동작"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,6.2,high,2,1,0,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_3eaa8196fa,③ / 자동재투입 실패시 계 / 전기 동작된 변전소부터 순차투입,,② / 자동재투입 여부확인 / : 자동재투입 성공시 상황종료 / NO LTD,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 재투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""순차 투입"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""동작"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,6.2,high,2,1,0,1,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_f90f4665b2,"② / 자동절체 실패, 특정 / Port / 이상시 수동절체 / 실시",,① / Standby RTU로 자동 / 절체 / 여부 확인,"[""ai_procedural_sensitive""]","[{""kw"": ""자동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""수동 절체"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}]",false,C,6.0,high,2,1,0,0,0,false,,
1호선 전력관제 장애조치매뉴얼 (260408).md,1호선_전력관제_장애조치매뉴얼_(26_6664f3877c,⑥ / 한전에 전력계통 변경내용 / 통보 / 장애복구 확인,,해당차단기 순차투입 / 지하철 수전선로,"[""ai_procedural_sensitive""]","[{""kw"": ""계통변경"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""장애"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""복구"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""계통"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""확인"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""통보"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""내용"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,5.6,medium,1,2,1,3,0,false,,
1호선 통신관제 장애조치매뉴얼 (260408).md,1호선_통신관제_장애조치매뉴얼_(26_ec77b51091,02 교환기 회선 busy 발생시 프로세서 재기동 방법 1. 노드 구성 정보(그림)을 클릭한다. 2. 보드 선택하여 오른쪽 마우스 클릭후 “프로세서 재기동” 선택한다.,,- ARS 자동응답 수신 시 : 1000번대 전화번호로 자동 할당 됩니다.,"[""ai_procedural_sensitive""]","[{""kw"": ""프로세서 재기동"", ""track"": ""C"", ""group"": ""strong_procedural"", ""role"": ""strong_procedural""}, {""kw"": ""재기동"", ""track"": ""ambiguous"", ""group"": ""ambiguous_action"", ""role"": ""ambiguous_action""}, {""kw"": ""프로세서"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""회선"", ""track"": ""anchor"", ""group"": ""operational_anchor"", ""role"": ""operational_anchor""}, {""kw"": ""방법"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""구성"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}, {""kw"": ""발생"", ""track"": ""weak"", ""group"": ""weak"", ""role"": ""weak""}]",false,C,5.6,medium,1,1,2,3,0,false,,
